order_id,customer_id,order_date,order_status,channel,payment_method
O0004292,C01609,2025-04-07,Concluído,Site,Cartão
O0004293,C03441,2025-10-13,Concluído,Site,Cartão
O0004294,C03441,2025-09-23,Concluído,Site,Boleto
O0004295,C01538,2025-11-13,Concluído,Site,Cartão
O0004296,C01538,2025-07-19,Concluído,Site,Boleto
O0004297,C01538,2025-12-12,Concluído,Site,PIX
O0004298,C01538,2025-12-31,Concluído,Marketplace,Carteira digital
O0004299,C01538,2025-09-11,Concluído,Marketplace,Carteira digital
O0004300,C01538,2025-08-17,Concluído,App,Cartão
O0004301,C01538,2025-10-10,Concluído,Marketplace,Cartão
O0004302,C01538,2025-05-27,Concluído,Site,Cartão
O0004303,C01538,2025-09-09,Concluído,Site,Carteira digital
O0004304,C04642,2025-05-03,Concluído,Site,Cartão
O0004305,C01403,2025-06-13,Concluído,App,Cartão
O0004306,C00297,2025-08-06,Concluído,Site,Cartão
O0004307,C00297,2025-09-07,Concluído,App,PIX
O0004308,C03814,2023-06-09,Concluído,Site,Carteira digital
O0004309,C01515,2024-05-11,Concluído,Marketplace,Cartão
O0004310,C01515,2024-08-24,Concluído,App,Cartão
O0004311,C00178,2025-12-11,Concluído,Site,PIX
O0004312,C00178,2025-12-16,Concluído,Site,Carteira digital
O0004313,C01507,2024-09-25,Concluído,Site,Cartão
O0004314,C01507,2024-01-24,Concluído,Site,PIX
O0004315,C01507,2024-12-02,Concluído,Site,Cartão
O0004316,C01751,2024-01-02,Concluído,Marketplace,Cartão
O0004317,C01751,2023-09-20,Concluído,Site,Cartão
O0004318,C01303,2025-06-30,Cancelado,App,Cartão
O0004319,C01303,2024-06-17,Concluído,App,PIX
O0004320,C02294,2025-12-04,Concluído,App,Cartão
O0004321,C02294,2025-11-01,Concluído,Marketplace,PIX
O0004322,C01251,2025-09-07,Concluído,Site,Carteira digital
O0004323,C01251,2024-08-10,Concluído,App,Cartão
O0004324,C01231,2024-09-18,Concluído,App,Cartão
O0004325,C04683,2025-01-12,Concluído,Site,Cartão
O0004326,C04683,2025-09-29,Concluído,Site,Cartão
O0004327,C03257,2025-05-15,Concluído,App,Carteira digital
O0004328,C04105,2025-06-27,Concluído,Site,Carteira digital
O0004329,C04105,2024-01-20,Concluído,Site,Carteira digital
O0004330,C04105,2025-05-29,Concluído,App,Carteira digital
O0004331,C04105,2023-10-07,Concluído,App,PIX
O0004332,C00273,2025-03-28,Concluído,Site,Boleto
O0004333,C00273,2024-01-30,Concluído,App,Cartão
O0004334,C00273,2023-10-10,Concluído,Site,Cartão
O0004335,C00273,2023-03-09,Concluído,Site,Cartão
O0004336,C00545,2025-01-04,Concluído,App,Cartão
O0004337,C00545,2024-11-01,Concluído,Site,Carteira digital
O0004338,C03937,2024-03-30,Concluído,App,PIX
O0004339,C03937,2024-02-13,Concluído,Site,Cartão
O0004340,C03937,2025-09-18,Concluído,Site,Carteira digital
O0004341,C03937,2024-04-12,Concluído,App,Cartão
O0004342,C04837,2024-01-16,Concluído,Site,PIX
O0004343,C04837,2023-10-24,Concluído,App,Cartão
O0004344,C01405,2024-06-24,Concluído,App,Carteira digital
O0004345,C00102,2024-12-29,Concluído,Site,Boleto
O0004346,C00102,2024-06-21,Concluído,Site,Cartão
O0004347,C00102,2023-07-13,Concluído,Site,Cartão
O0004348,C00102,2023-06-06,Concluído,Marketplace,Cartão
O0004349,C00102,2025-03-23,Concluído,App,PIX
O0004350,C00102,2025-09-27,Concluído,Site,Cartão
O0004351,C02876,2025-04-04,Concluído,Site,Carteira digital
O0004352,C02876,2025-12-16,Concluído,App,Cartão
O0004353,C02876,2023-02-02,Concluído,Marketplace,Boleto
O0004354,C03566,2025-05-30,Concluído,Marketplace,Cartão
O0004355,C03566,2025-06-05,Concluído,App,PIX
O0004356,C03566,2025-06-16,Concluído,Site,PIX
O0004357,C03566,2025-05-21,Concluído,Site,PIX
O0004358,C03566,2025-06-22,Concluído,App,PIX
O0004359,C02347,2023-01-28,Concluído,Marketplace,PIX
O0004360,C02347,2025-08-22,Concluído,Site,Cartão
O0004361,C02347,2025-09-14,Concluído,Site,Boleto
O0004362,C03251,2025-05-30,Concluído,Site,Cartão
O0004363,C03251,2024-09-30,Concluído,App,Cartão
O0004364,C03251,2024-11-03,Concluído,Marketplace,PIX
O0004365,C01284,2024-12-30,Concluído,Marketplace,Cartão
O0004366,C02479,2023-02-02,Concluído,Site,Carteira digital
O0004367,C02479,2025-07-09,Concluído,Site,Carteira digital
O0004368,C02479,2024-07-10,Concluído,App,Carteira digital
O0004369,C02479,2024-09-27,Concluído,Site,Cartão
O0004370,C01361,2025-09-02,Concluído,Site,Cartão
O0004371,C01361,2024-07-29,Concluído,Site,Cartão
O0004372,C01361,2024-11-15,Concluído,Site,Carteira digital
O0004373,C01361,2025-08-29,Cancelado,Site,PIX
O0004374,C01361,2025-08-08,Concluído,App,Carteira digital
O0004375,C01361,2024-07-15,Concluído,App,Carteira digital
O0004376,C01361,2023-07-30,Concluído,Site,PIX
O0004377,C01361,2023-05-30,Concluído,Site,Carteira digital
O0004378,C01361,2025-09-12,Concluído,Marketplace,PIX
O0004379,C01361,2023-05-16,Concluído,Site,Boleto
O0004380,C01361,2023-12-18,Concluído,App,Cartão
O0004381,C01361,2025-11-20,Concluído,Marketplace,Carteira digital
O0004382,C03263,2025-10-05,Concluído,App,Carteira digital
O0004383,C01363,2025-07-05,Concluído,Site,PIX
O0004384,C01363,2024-10-21,Concluído,App,PIX
O0004385,C01363,2025-12-31,Concluído,Site,Carteira digital
O0004386,C01363,2025-07-02,Cancelado,Site,Cartão
O0004387,C02787,2025-05-28,Concluído,Site,Cartão
O0004388,C02787,2025-05-19,Concluído,Site,Cartão
O0004389,C02787,2025-05-12,Concluído,App,Cartão
O0004390,C02787,2025-02-12,Concluído,App,PIX
O0004391,C02787,2025-01-07,Concluído,Site,Cartão
O0004392,C04724,2025-11-20,Concluído,Marketplace,Cartão
O0004393,C04724,2025-11-06,Concluído,Marketplace,PIX
O0004394,C04724,2025-11-20,Concluído,Marketplace,Cartão
O0004395,C03815,2025-08-20,Concluído,Site,Cartão
O0004396,C03815,2024-04-17,Concluído,Marketplace,Cartão
O0004397,C03815,2023-12-06,Concluído,Site,Cartão
O0004398,C03505,2025-10-05,Concluído,App,Boleto
O0004399,C03505,2025-01-20,Concluído,App,Carteira digital
O0004400,C03419,2023-11-17,Concluído,App,PIX
O0004401,C03419,2024-07-30,Concluído,Site,Carteira digital
O0004402,C03419,2024-01-14,Concluído,Site,Boleto
O0004403,C03419,2024-03-13,Concluído,Site,Cartão
O0004404,C01499,2024-07-23,Concluído,Site,Cartão
O0004405,C01499,2025-11-09,Concluído,App,Carteira digital
O0004406,C01499,2025-08-14,Concluído,App,Cartão
O0004407,C01499,2024-10-24,Concluído,Site,Carteira digital
O0004408,C01499,2025-12-11,Concluído,Marketplace,Cartão
O0004409,C01299,2024-07-28,Concluído,Site,Cartão
O0004410,C01299,2025-12-23,Concluído,Site,Carteira digital
O0004411,C00071,2025-03-20,Concluído,App,PIX
O0004412,C00071,2025-02-20,Concluído,Site,PIX
O0004413,C00071,2024-08-26,Concluído,App,PIX
O0004414,C00071,2025-01-12,Concluído,Site,Cartão
O0004415,C00071,2024-10-26,Concluído,Site,PIX
O0004416,C00071,2025-12-30,Concluído,Site,PIX
O0004417,C00071,2025-07-08,Concluído,Marketplace,Carteira digital
O0004418,C00071,2025-09-28,Concluído,App,Cartão
O0004419,C00071,2025-12-26,Concluído,Marketplace,PIX
O0004420,C00071,2025-10-29,Concluído,App,Cartão
O0004421,C00071,2025-07-27,Concluído,Marketplace,PIX
O0004422,C00071,2025-03-22,Concluído,Marketplace,Cartão
O0004423,C00071,2025-05-30,Concluído,Marketplace,PIX
O0004424,C00071,2024-08-20,Concluído,App,Cartão
O0004425,C00071,2025-01-23,Concluído,App,Cartão
O0004426,C00071,2024-08-30,Concluído,Site,Cartão
O0004427,C00071,2024-12-28,Concluído,Marketplace,Cartão
O0004428,C00071,2024-09-07,Devolvido,Site,Cartão
O0004429,C00218,2025-06-29,Concluído,Marketplace,Boleto
O0004430,C00218,2025-06-28,Concluído,App,Boleto
O0004431,C00218,2025-06-25,Concluído,Site,Cartão
O0004432,C00218,2025-06-24,Concluído,Site,Cartão
O0004433,C01742,2025-12-27,Concluído,App,Cartão
O0004434,C01742,2025-12-07,Concluído,App,Cartão
O0004435,C01742,2025-12-19,Concluído,Marketplace,Carteira digital
O0004436,C01742,2025-12-31,Concluído,Site,Cartão
O0004437,C01742,2025-12-04,Concluído,App,Cartão
O0004438,C00105,2025-12-30,Concluído,Site,Carteira digital
O0004439,C00105,2025-11-03,Concluído,Site,PIX
O0004440,C00105,2025-08-08,Concluído,Site,PIX
O0004441,C03111,2025-01-03,Concluído,Site,Cartão
O0004442,C03111,2025-05-19,Concluído,Site,PIX
O0004443,C03111,2024-10-04,Concluído,Site,Cartão
O0004444,C03111,2025-05-28,Concluído,Site,PIX
O0004445,C00371,2024-01-02,Concluído,Marketplace,Cartão
O0004446,C00371,2025-08-15,Concluído,Marketplace,Carteira digital
O0004447,C00371,2024-06-24,Concluído,Site,Cartão
O0004448,C00371,2025-09-17,Concluído,App,Carteira digital
O0004449,C00371,2024-05-24,Concluído,Marketplace,PIX
O0004450,C00371,2024-12-03,Concluído,Marketplace,Cartão
O0004451,C00371,2024-08-25,Concluído,Site,Boleto
O0004452,C00371,2024-07-29,Concluído,Site,Carteira digital
O0004453,C00371,2024-02-13,Concluído,Site,Cartão
O0004454,C00371,2025-03-18,Concluído,Marketplace,Cartão
O0004455,C00318,2025-04-22,Concluído,Site,Cartão
O0004456,C00318,2025-04-16,Concluído,Site,PIX
O0004457,C01175,2025-08-16,Concluído,App,Cartão
O0004458,C02366,2024-10-12,Concluído,Marketplace,Cartão
O0004459,C02366,2025-10-17,Concluído,Site,PIX
O0004460,C04849,2023-06-04,Concluído,Marketplace,Carteira digital
O0004461,C04849,2023-04-19,Concluído,Site,Boleto
O0004462,C04849,2023-12-29,Concluído,Site,Cartão
O0004463,C04849,2023-06-06,Concluído,Marketplace,PIX
O0004464,C01752,2025-06-05,Concluído,Site,PIX
O0004465,C00766,2025-11-09,Concluído,Marketplace,Cartão
O0004466,C00766,2025-09-28,Concluído,Marketplace,Boleto
O0004467,C00766,2025-08-07,Concluído,App,Cartão
O0004468,C00766,2025-12-27,Concluído,Site,PIX
O0004469,C02072,2025-05-31,Concluído,Site,PIX
O0004470,C02072,2025-09-29,Concluído,Marketplace,Cartão
O0004471,C02072,2025-05-30,Concluído,App,PIX
O0004472,C02072,2025-05-15,Concluído,Site,Cartão
O0004473,C02072,2025-10-23,Concluído,Site,PIX
O0004474,C02072,2025-07-12,Cancelado,Site,PIX
O0004475,C02072,2025-07-09,Concluído,App,PIX
O0004476,C02072,2025-08-05,Concluído,Site,Cartão
O0004477,C04014,2025-11-15,Concluído,Site,PIX
O0004478,C04014,2025-11-03,Concluído,Marketplace,Cartão
O0004479,C04014,2025-07-24,Concluído,Marketplace,Cartão
O0004480,C01317,2025-11-08,Concluído,Site,PIX
O0004481,C01317,2025-10-08,Concluído,Site,Boleto
O0004482,C04130,2025-06-30,Concluído,Marketplace,Carteira digital
O0004483,C04130,2025-06-30,Concluído,Site,Cartão
O0004484,C04130,2025-06-30,Concluído,Site,PIX
O0004485,C02789,2023-11-07,Concluído,Site,Cartão
O0004486,C01321,2025-12-11,Concluído,App,Cartão
O0004487,C01321,2025-07-23,Devolvido,Marketplace,Boleto
O0004488,C01321,2025-08-07,Concluído,Site,Cartão
O0004489,C03649,2024-10-10,Concluído,Marketplace,Cartão
O0004490,C03649,2024-11-19,Concluído,Site,Cartão
O0004491,C00910,2025-04-16,Concluído,Site,Boleto
O0004492,C00148,2024-03-18,Concluído,Site,Cartão
O0004493,C02952,2024-05-30,Concluído,Site,Carteira digital
O0004494,C02492,2024-04-06,Concluído,Site,Boleto
O0004495,C02492,2023-10-25,Concluído,App,PIX
O0004496,C02492,2025-11-26,Concluído,Site,Cartão
O0004497,C02492,2024-11-14,Concluído,Marketplace,PIX
O0004498,C02492,2024-07-17,Concluído,Marketplace,PIX
O0004499,C02897,2025-03-03,Concluído,Site,PIX
O0004500,C02897,2025-04-01,Concluído,App,Boleto
O0004501,C02897,2024-04-10,Concluído,Site,Cartão
O0004502,C02897,2024-09-09,Concluído,App,Cartão
O0004503,C04864,2025-06-05,Concluído,App,Carteira digital
O0004504,C04864,2023-01-26,Concluído,App,PIX
O0004505,C01308,2025-04-23,Concluído,Site,Boleto
O0004506,C01308,2025-06-17,Concluído,App,PIX
O0004507,C01308,2025-03-31,Concluído,Site,Boleto
O0004508,C01491,2025-11-20,Concluído,Site,PIX
O0004509,C01491,2025-11-28,Concluído,Marketplace,Cartão
O0004510,C01491,2025-11-23,Concluído,Site,Cartão
O0004511,C01491,2025-12-12,Concluído,Marketplace,PIX
O0004512,C01491,2025-12-13,Concluído,App,Cartão
O0004513,C01491,2025-12-08,Concluído,Site,Cartão
O0004514,C01491,2025-12-27,Concluído,Marketplace,PIX
O0004515,C01491,2025-12-05,Concluído,Site,PIX
O0004516,C01491,2025-11-13,Concluído,Site,Boleto
O0004517,C01491,2025-11-19,Concluído,App,Cartão
O0004518,C01486,2025-09-15,Concluído,App,Cartão
O0004519,C01635,2025-09-16,Concluído,Site,Carteira digital
O0004520,C00189,2025-09-05,Concluído,Site,Cartão
O0004521,C00189,2025-12-07,Concluído,App,Carteira digital
O0004522,C00189,2025-10-18,Concluído,Site,Carteira digital
O0004523,C00189,2025-10-15,Concluído,App,PIX
O0004524,C01185,2025-12-25,Concluído,Site,PIX
O0004525,C01185,2025-12-17,Concluído,App,Cartão
O0004526,C01185,2025-09-17,Concluído,Site,PIX
O0004527,C02265,2025-12-19,Concluído,Site,Cartão
O0004528,C02265,2025-12-18,Concluído,Site,Cartão
O0004529,C02265,2025-12-29,Concluído,Site,Cartão
O0004530,C02265,2025-12-17,Concluído,Site,Carteira digital
O0004531,C02265,2025-12-25,Concluído,Site,Boleto
O0004532,C02265,2025-12-28,Cancelado,Site,Cartão
O0004533,C02265,2025-12-20,Concluído,App,PIX
O0004534,C01399,2024-08-08,Concluído,App,Cartão
O0004535,C01399,2024-10-19,Concluído,Site,Cartão
O0004536,C01771,2025-03-16,Concluído,Site,PIX
O0004537,C01771,2024-11-02,Concluído,App,Carteira digital
O0004538,C01771,2025-03-05,Concluído,Site,Carteira digital
O0004539,C01771,2024-07-10,Concluído,Marketplace,Boleto
O0004540,C01771,2025-09-13,Concluído,Site,Cartão
O0004541,C02441,2025-11-16,Concluído,Site,PIX
O0004542,C02441,2025-12-06,Concluído,App,Cartão
O0004543,C02441,2025-10-20,Concluído,Marketplace,Carteira digital
O0004544,C00622,2024-06-12,Concluído,Site,PIX
O0004545,C00622,2024-10-10,Concluído,App,Carteira digital
O0004546,C01782,2025-12-06,Concluído,App,Cartão
O0004547,C01782,2025-12-22,Concluído,Site,Cartão
O0004548,C01782,2025-09-10,Concluído,App,PIX
O0004549,C04311,2023-03-05,Concluído,App,Cartão
O0004550,C04311,2025-05-19,Concluído,Site,Cartão
O0004551,C03151,2024-11-13,Concluído,App,Cartão
O0004552,C03151,2025-12-21,Concluído,Site,PIX
O0004553,C02371,2023-08-14,Concluído,Site,Cartão
O0004554,C02371,2025-04-19,Concluído,Marketplace,Boleto
O0004555,C02371,2025-03-04,Concluído,Site,PIX
O0004556,C02371,2024-04-30,Concluído,Marketplace,Cartão
O0004557,C02371,2024-06-11,Concluído,Marketplace,Carteira digital
O0004558,C02371,2025-10-29,Concluído,Site,PIX
O0004559,C02371,2025-11-21,Concluído,Site,Cartão
O0004560,C02371,2024-12-26,Concluído,Site,Cartão
O0004561,C02648,2024-07-09,Concluído,Site,Carteira digital
O0004562,C02648,2025-02-22,Concluído,App,PIX
O0004563,C02648,2025-06-21,Concluído,App,Cartão
O0004564,C00607,2025-08-26,Concluído,Marketplace,PIX
O0004565,C00621,2025-10-27,Concluído,Site,Boleto
O0004566,C01370,2025-10-23,Concluído,Site,Cartão
O0004567,C01370,2025-12-12,Concluído,Site,Cartão
O0004568,C01370,2025-12-26,Concluído,App,Cartão
O0004569,C01370,2025-11-16,Concluído,Site,PIX
O0004570,C01370,2025-11-11,Concluído,Site,Cartão
O0004571,C01370,2025-10-10,Concluído,App,PIX
O0004572,C03286,2023-05-29,Concluído,Marketplace,Cartão
O0004573,C03286,2023-05-01,Concluído,Site,Cartão
O0004574,C03286,2025-11-07,Concluído,Site,Boleto
O0004575,C00091,2023-09-06,Concluído,App,Boleto
O0004576,C01807,2025-12-24,Concluído,Site,Cartão
O0004577,C03914,2024-04-29,Concluído,Site,Cartão
O0004578,C04719,2023-11-19,Concluído,Site,PIX
O0004579,C04719,2024-03-31,Concluído,Site,Boleto
O0004580,C04719,2025-03-16,Concluído,Site,Carteira digital
O0004581,C02015,2024-06-17,Concluído,Site,Cartão
O0004582,C02256,2024-06-22,Devolvido,Site,Cartão
O0004583,C02256,2025-03-22,Concluído,Site,Carteira digital
O0004584,C04134,2025-04-28,Concluído,Site,Cartão
O0004585,C04134,2025-03-08,Concluído,Marketplace,Boleto
O0004586,C04134,2024-01-21,Concluído,Site,PIX
O0004587,C04134,2024-06-13,Concluído,Site,Cartão
O0004588,C04134,2024-05-30,Concluído,App,PIX
O0004589,C04134,2024-03-24,Concluído,App,Boleto
O0004590,C02530,2025-12-24,Concluído,Site,Cartão
O0004591,C02530,2025-12-25,Concluído,Site,Cartão
O0004592,C04137,2025-04-29,Concluído,Site,Cartão
O0004593,C04942,2025-07-14,Concluído,Site,Cartão
O0004594,C04942,2025-11-29,Concluído,Site,PIX
O0004595,C04942,2024-12-24,Concluído,Site,Cartão
O0004596,C04942,2025-08-26,Concluído,Site,PIX
O0004597,C04942,2025-04-04,Concluído,Marketplace,Carteira digital
O0004598,C00575,2023-01-31,Cancelado,Site,Cartão
O0004599,C00575,2025-09-01,Concluído,Marketplace,Cartão
O0004600,C00575,2025-06-22,Cancelado,App,Cartão
O0004601,C02295,2025-10-12,Concluído,App,Cartão
O0004602,C00834,2024-10-15,Concluído,App,Cartão
O0004603,C04207,2023-06-21,Concluído,App,PIX
O0004604,C04207,2025-04-30,Concluído,App,Cartão
O0004605,C04207,2023-08-01,Concluído,Site,Cartão
O0004606,C00150,2023-03-20,Concluído,App,Cartão
O0004607,C00150,2023-06-10,Concluído,App,Cartão
O0004608,C00150,2024-01-18,Concluído,App,Cartão
O0004609,C00150,2024-02-28,Concluído,Site,Boleto
O0004610,C00150,2025-04-18,Concluído,App,PIX
O0004611,C00150,2023-08-10,Concluído,Site,Cartão
O0004612,C00150,2024-06-24,Concluído,Site,Cartão
O0004613,C00150,2025-01-31,Concluído,Site,Boleto
O0004614,C00150,2023-03-08,Concluído,App,Cartão
O0004615,C00150,2025-11-11,Concluído,Marketplace,PIX
O0004616,C00150,2023-08-16,Concluído,App,PIX
O0004617,C00150,2025-02-16,Concluído,App,Cartão
O0004618,C00150,2023-10-18,Concluído,Site,PIX
O0004619,C00150,2024-04-16,Concluído,App,Cartão
O0004620,C00150,2024-08-04,Concluído,App,PIX
O0004621,C03611,2025-10-18,Concluído,Site,PIX
O0004622,C03611,2025-10-27,Concluído,App,Boleto
O0004623,C03611,2025-12-13,Concluído,Site,PIX
O0004624,C01013,2025-06-04,Concluído,Marketplace,Cartão
O0004625,C01013,2024-04-14,Concluído,App,PIX
O0004626,C01013,2025-07-22,Concluído,Site,Boleto
O0004627,C01013,2024-04-15,Concluído,Site,Carteira digital
O0004628,C00922,2025-07-22,Concluído,Site,Cartão
O0004629,C00922,2025-08-07,Concluído,App,PIX
O0004630,C00922,2024-11-18,Concluído,Site,PIX
O0004631,C00922,2025-04-07,Concluído,Site,PIX
O0004632,C00922,2025-04-10,Concluído,App,Cartão
O0004633,C00922,2025-08-02,Concluído,Site,PIX
O0004634,C01442,2024-11-10,Concluído,Site,Boleto
O0004635,C01442,2024-08-19,Cancelado,Marketplace,Cartão
O0004636,C00872,2024-07-18,Concluído,Marketplace,Cartão
O0004637,C00872,2024-06-14,Concluído,Site,Carteira digital
O0004638,C00872,2023-12-13,Concluído,Marketplace,PIX
O0004639,C00872,2024-05-17,Cancelado,Site,PIX
O0004640,C00872,2025-11-05,Concluído,App,PIX
O0004641,C00872,2024-05-23,Concluído,Site,Cartão
O0004642,C00872,2023-10-05,Concluído,Site,Carteira digital
O0004643,C00872,2023-02-12,Concluído,Site,PIX
O0004644,C00872,2023-04-15,Concluído,Site,PIX
O0004645,C00872,2024-08-08,Concluído,App,Cartão
O0004646,C00726,2024-01-18,Concluído,Site,PIX
O0004647,C00726,2024-12-03,Concluído,Site,Cartão
O0004648,C00726,2023-05-23,Concluído,App,Cartão
O0004649,C00726,2025-07-03,Concluído,App,Cartão
O0004650,C00726,2024-06-08,Concluído,App,Carteira digital
O0004651,C00726,2024-08-20,Concluído,Site,Cartão
O0004652,C00726,2023-01-23,Concluído,Marketplace,Cartão
O0004653,C00816,2025-09-22,Cancelado,Site,Boleto
O0004654,C03235,2025-08-13,Concluído,App,Boleto
O0004655,C03235,2025-07-29,Concluído,Site,Cartão
O0004656,C03235,2025-07-22,Concluído,Marketplace,Carteira digital
O0004657,C03235,2025-06-21,Concluído,App,Carteira digital
O0004658,C01584,2024-08-14,Concluído,Site,Cartão
O0004659,C01584,2025-08-16,Concluído,Site,Cartão
O0004660,C02024,2025-05-13,Concluído,App,PIX
O0004661,C01932,2024-10-12,Concluído,Marketplace,Cartão
O0004662,C01932,2025-09-14,Concluído,Site,Cartão
O0004663,C03305,2023-08-08,Concluído,Site,Cartão
O0004664,C03305,2023-01-28,Concluído,Site,Cartão
O0004665,C03305,2025-12-23,Concluído,App,Cartão
O0004666,C04627,2024-07-18,Concluído,App,Cartão
O0004667,C03804,2025-11-30,Concluído,App,Cartão
O0004668,C04634,2025-10-27,Concluído,App,Cartão
O0004669,C01016,2025-10-10,Concluído,Marketplace,PIX
O0004670,C01016,2025-10-09,Concluído,Site,PIX
O0004671,C01016,2024-11-26,Concluído,Marketplace,Cartão
O0004672,C01016,2023-12-13,Concluído,App,Cartão
O0004673,C01016,2024-08-23,Concluído,App,PIX
O0004674,C01016,2023-04-30,Concluído,Site,Cartão
O0004675,C04916,2024-12-13,Concluído,Site,Cartão
O0004676,C04916,2023-11-06,Concluído,Site,Carteira digital
O0004677,C04916,2024-02-08,Concluído,Site,Cartão
O0004678,C04916,2025-03-14,Concluído,App,PIX
O0004679,C04916,2025-05-15,Concluído,Site,Cartão
