order_id,product_id,quantity,unit_price,discount,unit_cost
O0001748,P100,2,313.33,0.0,186.15
O0001749,P028,1,633.64,0.0,412.66
O0001750,P058,2,559.78,0.0,308.54
O0001751,P002,1,2381.93,0.05,1510.66
O0001752,P080,4,979.74,0.12,669.5
O0001753,P007,3,565.49,0.05,295.17
O0001754,P056,1,364.25,0.12,263.29
O0001755,P063,1,212.27,0.0,104.28
O0001755,P012,2,2194.48,0.08,1336.31
O0001756,P007,1,561.54,0.0,296.18
O0001756,P033,2,118.42,0.0,53.66
O0001757,P056,2,361.67,0.0,252.35
O0001758,P048,1,512.09,0.05,296.2
O0001758,P092,1,628.47,0.0,385.65
O0001759,P062,1,1464.9,0.0,1042.2
O0001759,P010,1,1127.83,0.05,599.82
O0001759,P017,2,1834.31,0.0,852.28
O0001760,P008,2,1886.95,0.0,1044.74
O0001761,P070,2,52.34,0.0,28.92
O0001762,P043,1,130.72,0.0,73.34
O0001763,P025,1,482.12,0.12,328.29
O0001764,P069,2,1400.38,0.0,839.43
O0001764,P061,2,82.59,0.08,42.55
O0001764,P011,2,1330.04,0.05,772.18
O0001765,P014,1,219.32,0.0,167.72
O0001766,P038,2,211.55,0.0,158.38
O0001767,P063,1,232.97,0.0,104.15
O0001767,P108,2,42.27,0.0,19.98
O0001768,P042,1,195.59,0.0,121.74
O0001769,P075,1,1045.51,0.0,576.16
O0001770,P002,1,2422.91,0.0,1503.68
O0001771,P012,1,2228.33,0.05,1353.7
O0001772,P003,1,1163.57,0.0,674.11
O0001773,P003,2,1247.49,0.0,656.6
O0001773,P034,1,705.68,0.0,349.59
O0001773,P035,3,576.33,0.0,376.55
O0001774,P062,1,1521.44,0.05,1087.89
O0001775,P059,1,163.82,0.08,96.38
O0001776,P100,1,289.11,0.0,188.47
O0001776,P059,1,161.19,0.0,95.12
O0001777,P010,1,1111.54,0.08,585.57
O0001777,P013,1,585.89,0.05,365.45
O0001778,P059,2,170.56,0.03,97.24
O0001778,P046,3,262.98,0.05,203.31
O0001778,P067,1,914.01,0.0,539.7
O0001779,P031,1,413.88,0.0,280.66
O0001779,P115,2,87.94,0.0,54.18
O0001780,P007,1,567.15,0.0,292.12
O0001781,P111,1,41.71,0.0,32.61
O0001782,P071,1,704.22,0.0,337.39
O0001782,P089,4,231.65,0.12,109.49
O0001783,P004,1,1794.11,0.08,934.48
O0001784,P047,1,309.34,0.0,203.79
O0001785,P044,1,323.51,0.05,226.83
O0001786,P062,2,1495.4,0.05,1074.69
O0001787,P109,4,163.16,0.0,110.23
O0001787,P009,1,120.16,0.0,86.48
O0001787,P035,4,563.33,0.08,394.31
O0001788,P104,1,229.58,0.0,132.1
O0001788,P087,2,585.51,0.0,422.86
O0001789,P081,1,347.07,0.05,192.75
O0001789,P083,1,250.32,0.03,120.49
O0001790,P049,1,81.05,0.0,39.3
O0001791,P050,1,252.47,0.0,140.58
O0001791,P021,1,336.38,0.08,204.94
O0001792,P008,1,1906.77,0.03,1061.92
O0001793,P044,1,333.35,0.0,225.68
O0001794,P051,1,194.69,0.0,97.37
O0001795,P111,2,44.17,0.0,31.52
O0001796,P114,1,139.68,0.0,60.42
O0001797,P040,3,339.62,0.0,168.95
O0001798,P035,1,583.41,0.05,384.7
O0001799,P073,1,582.76,0.08,301.83
O0001799,P083,1,246.61,0.0,119.2
O0001800,P118,1,80.33,0.15,47.39
O0001801,P033,2,117.64,0.0,51.45
O0001802,P031,1,448.81,0.0,278.29
O0001802,P011,1,1322.94,0.05,759.27
O0001803,P005,1,2185.31,0.08,1319.63
O0001804,P073,1,579.14,0.05,292.44
O0001804,P051,1,201.38,0.05,95.25
O0001805,P001,1,286.82,0.05,150.96
O0001805,P062,1,1429.78,0.0,1070.12
O0001805,P030,1,217.74,0.0,157.45
O0001806,P057,1,201.76,0.0,111.21
O0001807,P103,1,166.79,0.03,125.08
O0001808,P078,1,828.21,0.0,641.46
O0001809,P116,1,99.43,0.03,49.93
O0001809,P090,2,169.11,0.08,97.18
O0001810,P064,1,560.16,0.0,332.9
O0001811,P062,1,1512.25,0.08,1066.55
O0001812,P058,1,563.42,0.0,297.97
O0001813,P016,1,1374.08,0.0,1005.5
O0001814,P048,3,510.3,0.0,297.33
O0001815,P044,1,320.79,0.12,225.47
O0001816,P069,4,1445.62,0.08,862.6
O0001816,P011,1,1298.05,0.08,784.49
O0001817,P024,1,183.39,0.0,98.17
O0001817,P081,3,325.52,0.0,188.15
O0001818,P023,1,284.6,0.05,132.41
O0001818,P045,1,304.77,0.12,215.86
O0001819,P093,1,236.34,0.03,110.54
O0001820,P087,1,566.94,0.12,403.6
O0001821,P015,1,1213.57,0.05,724.38
O0001822,P105,4,156.01,0.0,100.56
O0001822,P104,1,226.97,0.0,130.42
O0001822,P012,1,2330.26,0.12,1364.79
O0001822,P018,2,1827.18,0.05,1304.86
O0001823,P007,1,569.84,0.0,301.2
O0001824,P120,1,145.59,0.0,87.95
O0001825,P088,2,93.7,0.0,54.53
O0001826,P024,1,190.44,0.0,99.5
O0001827,P031,1,435.73,0.0,291.38
O0001828,P119,2,137.99,0.05,80.58
O0001829,P043,3,139.02,0.12,72.74
O0001830,P012,1,2309.27,0.0,1380.39
O0001831,P050,1,242.18,0.05,141.81
O0001831,P118,2,79.62,0.08,48.59
O0001831,P013,3,574.36,0.05,357.31
O0001832,P069,1,1344.76,0.0,843.38
O0001833,P052,2,116.41,0.0,86.39
O0001834,P015,2,1228.35,0.08,764.91
O0001834,P005,1,2077.72,0.03,1367.83
O0001835,P034,1,691.25,0.0,338.69
O0001835,P089,2,233.46,0.0,105.75
O0001836,P021,1,357.72,0.0,203.25
O0001837,P064,1,525.43,0.0,334.73
O0001837,P016,2,1500.14,0.0,1006.48
O0001838,P026,1,173.45,0.0,82.55
O0001838,P103,1,167.17,0.0,122.68
O0001839,P036,1,262.38,0.03,174.39
O0001840,P039,1,384.27,0.0,173.4
O0001841,P076,1,266.28,0.0,132.27
O0001842,P085,1,281.79,0.12,205.4
O0001843,P056,1,364.31,0.08,254.78
O0001844,P112,1,59.28,0.0,38.2
O0001844,P059,1,157.2,0.03,96.82
O0001845,P076,1,273.75,0.0,134.34
O0001845,P066,1,474.86,0.0,264.19
O0001845,P007,2,559.42,0.0,290.95
O0001846,P004,1,1725.73,0.0,952.5
O0001847,P096,1,512.45,0.05,352.8
O0001847,P031,1,446.94,0.0,283.39
O0001848,P115,1,89.45,0.0,53.9
O0001848,P065,1,1030.46,0.03,615.04
O0001849,P041,2,108.34,0.0,55.16
O0001849,P118,2,81.84,0.12,48.75
O0001850,P020,1,535.24,0.05,357.01
O0001851,P087,2,582.41,0.0,405.82
O0001851,P103,2,172.81,0.0,122.95
O0001851,P111,2,44.15,0.0,32.17
O0001852,P104,1,226.69,0.0,134.35
O0001853,P034,1,667.2,0.0,345.71
O0001853,P073,2,609.47,0.0,300.35
O0001854,P006,1,1923.72,0.0,1165.3
O0001855,P092,2,658.48,0.0,389.07
O0001856,P027,3,648.64,0.05,388.13
O0001856,P012,2,2158.71,0.03,1376.84
O0001857,P051,1,198.3,0.0,97.95
O0001858,P079,1,753.08,0.0,371.38
O0001859,P033,1,116.9,0.15,51.27
O0001860,P027,1,626.63,0.05,384.37
O0001861,P085,1,275.92,0.05,201.22
O0001862,P029,3,194.17,0.0,113.03
O0001862,P014,2,224.8,0.0,165.08
O0001862,P056,1,355.42,0.0,260.36
O0001862,P015,1,1139.46,0.0,764.9
O0001863,P074,1,76.17,0.03,43.02
O0001863,P069,1,1459.88,0.0,852.48
O0001864,P048,1,494.7,0.03,297.01
O0001865,P048,2,517.37,0.15,306.44
O0001865,P064,1,565.02,0.0,332.43
O0001866,P025,1,478.13,0.12,337.48
O0001867,P003,3,1283.45,0.0,660.97
O0001868,P034,2,696.35,0.0,352.37
O0001868,P015,1,1180.88,0.0,763.93
O0001869,P074,1,72.27,0.0,41.41
O0001869,P041,1,108.54,0.05,54.54
O0001870,P072,3,55.55,0.12,34.78
O0001871,P038,1,204.19,0.0,152.31
O0001872,P009,1,112.4,0.0,83.55
O0001873,P067,1,965.34,0.12,551.34
O0001873,P103,2,167.41,0.0,127.2
O0001873,P007,2,568.29,0.0,304.13
O0001874,P015,3,1128.93,0.0,741.59
O0001874,P019,1,2105.05,0.05,1414.62
O0001875,P044,3,319.75,0.0,219.28
O0001875,P112,1,63.17,0.0,37.35
O0001876,P001,1,297.92,0.08,148.84
O0001877,P084,1,461.43,0.0,331.65
O0001877,P076,1,271.99,0.0,134.15
O0001877,P006,1,1899.66,0.0,1132.21
O0001878,P096,1,548.53,0.05,344.48
O0001879,P118,1,82.23,0.12,50.04
O0001879,P102,1,219.05,0.0,148.73
O0001880,P006,1,1854.47,0.0,1141.92
O0001881,P001,1,299.63,0.0,148.66
O0001881,P037,1,35.86,0.05,21.16
O0001882,P118,1,75.11,0.05,47.43
O0001882,P027,2,616.3,0.05,373.53
O0001882,P011,1,1298.61,0.0,788.28
O0001883,P045,1,304.29,0.0,210.43
O0001884,P111,1,41.36,0.03,31.54
O0001884,P053,1,86.36,0.03,41.31
O0001885,P008,1,1897.99,0.03,1067.23
O0001886,P086,1,460.53,0.0,322.86
O0001887,P092,1,643.55,0.0,388.28
O0001887,P035,1,574.4,0.0,381.49
O0001887,P069,1,1443.83,0.03,860.38
O0001887,P001,1,288.96,0.0,148.78
O0001888,P009,2,114.83,0.0,85.38
O0001888,P078,2,874.21,0.0,664.48
O0001889,P113,3,111.48,0.12,81.74
O0001890,P024,1,180.87,0.03,97.81
O0001891,P081,1,346.05,0.05,186.0
O0001891,P019,1,2015.57,0.12,1441.82
O0001892,P020,1,520.2,0.0,376.98
O0001892,P052,4,115.69,0.05,85.01
O0001893,P015,1,1194.08,0.0,727.75
O0001894,P103,1,160.84,0.05,123.14
O0001895,P037,3,37.17,0.08,21.53
O0001896,P078,2,850.87,0.05,642.2
O0001897,P052,1,117.76,0.05,87.41
O0001897,P041,1,103.09,0.0,53.84
O0001897,P075,1,1081.72,0.12,600.71
O0001898,P054,1,148.44,0.05,79.23
O0001899,P064,2,558.86,0.0,341.08
O0001899,P042,2,195.39,0.05,119.63
O0001900,P040,1,329.44,0.0,166.09
O0001900,P066,1,467.49,0.0,272.02
O0001900,P021,2,340.27,0.0,201.06
O0001901,P103,1,163.08,0.0,128.39
O0001901,P107,2,234.78,0.03,143.77
O0001902,P045,1,329.28,0.0,216.07
O0001903,P036,2,261.95,0.0,178.42
O0001904,P007,2,551.06,0.15,296.75
O0001904,P093,1,247.44,0.0,111.2
O0001905,P117,1,132.92,0.0,91.2
O0001906,P025,4,470.76,0.12,340.39
O0001907,P084,3,478.4,0.05,327.75
O0001907,P029,3,191.25,0.03,110.81
O0001908,P096,1,538.42,0.12,344.77
O0001908,P070,4,56.27,0.0,28.02
O0001909,P051,2,189.39,0.0,98.79
O0001910,P005,2,2052.04,0.08,1340.68
O0001910,P057,1,218.26,0.0,110.78
O0001910,P120,2,147.06,0.0,90.45
O0001911,P023,1,288.08,0.0,129.76
O0001912,P071,2,692.48,0.05,354.01
O0001912,P059,2,160.72,0.0,93.01
O0001913,P090,1,179.53,0.15,92.93
O0001914,P091,1,246.57,0.03,162.4
O0001915,P105,3,152.25,0.03,97.11
O0001916,P120,1,149.43,0.0,90.62
O0001917,P018,2,1730.82,0.0,1320.64
O0001918,P010,1,1186.84,0.0,586.3
O0001919,P075,1,1042.52,0.03,608.26
O0001920,P068,1,1189.29,0.0,672.65
O0001921,P034,1,668.31,0.03,353.1
O0001921,P005,1,2227.04,0.0,1371.16
O0001922,P041,1,104.63,0.0,53.06
O0001922,P033,2,116.15,0.03,53.42
O0001923,P018,3,1751.11,0.0,1312.69
O0001924,P023,1,274.22,0.0,125.43
O0001924,P002,1,2360.11,0.0,1505.1
O0001925,P066,1,493.51,0.0,269.72
O0001926,P052,2,116.12,0.03,84.32
O0001926,P029,1,180.11,0.0,115.06
O0001927,P093,2,243.16,0.05,114.05
O0001927,P046,1,270.15,0.0,192.42
O0001928,P059,3,160.82,0.08,96.19
O0001928,P117,4,127.23,0.0,92.63
O0001929,P020,2,501.87,0.0,368.35
O0001929,P015,1,1221.83,0.0,734.51
O0001929,P091,1,246.04,0.05,162.91
O0001930,P118,2,81.66,0.0,47.52
O0001931,P008,1,1790.85,0.03,1043.29
O0001932,P116,2,105.8,0.05,50.11
O0001933,P089,1,219.8,0.03,109.77
O0001933,P009,1,117.37,0.03,86.12
O0001934,P025,1,475.87,0.05,324.45
O0001935,P063,1,213.82,0.03,101.88
O0001936,P085,1,295.97,0.0,196.45
O0001937,P098,1,30.91,0.03,23.45
O0001938,P038,1,215.94,0.0,154.14
O0001939,P024,1,193.07,0.08,99.38
O0001940,P093,2,239.59,0.05,115.61
O0001941,P005,2,2073.72,0.0,1312.98
O0001941,P039,1,376.03,0.05,179.71
O0001942,P060,2,248.91,0.05,176.03
O0001943,P019,1,2150.21,0.0,1446.82
O0001944,P002,1,2345.79,0.0,1475.35
O0001944,P033,2,118.45,0.08,52.3
O0001945,P080,1,953.86,0.0,668.99
O0001946,P014,1,226.7,0.0,163.68
O0001946,P013,1,585.53,0.12,351.53
O0001947,P020,1,511.57,0.0,366.87
O0001948,P109,1,175.89,0.0,109.45
O0001949,P110,1,54.91,0.03,28.25
O0001949,P093,2,243.3,0.0,115.21
O0001950,P023,1,269.41,0.0,129.62
O0001951,P088,1,97.46,0.0,53.12
O0001952,P031,2,437.42,0.03,279.34
O0001953,P045,2,307.48,0.03,219.06
O0001953,P074,1,72.81,0.0,41.79
O0001954,P018,1,1766.05,0.05,1308.38
O0001954,P004,1,1810.87,0.03,952.22
O0001955,P071,3,740.73,0.05,345.94
O0001956,P068,1,1188.22,0.0,666.47
O0001956,P033,1,118.01,0.05,52.6
O0001957,P086,2,452.36,0.08,341.69
O0001957,P079,2,791.61,0.0,361.82
O0001958,P010,1,1119.21,0.12,581.75
O0001959,P003,3,1187.44,0.0,654.71
O0001960,P119,1,142.03,0.0,78.91
O0001960,P041,1,104.58,0.08,53.06
O0001961,P097,1,330.13,0.0,211.06
O0001962,P048,1,492.31,0.08,293.45
O0001963,P032,1,201.7,0.05,99.41
O0001964,P119,1,141.49,0.03,76.5
O0001965,P066,1,464.61,0.0,271.54
O0001965,P017,1,1829.43,0.15,892.77
O0001965,P034,1,706.16,0.0,344.33
O0001965,P005,1,2054.06,0.0,1340.07
O0001966,P094,3,359.2,0.0,191.72
O0001967,P076,1,269.59,0.05,136.9
O0001968,P077,1,49.97,0.08,27.08
O0001968,P116,1,107.64,0.0,49.03
O0001969,P020,1,514.61,0.05,369.28
O0001970,P026,3,170.22,0.0,82.64
O0001971,P098,2,33.41,0.0,23.09
O0001972,P014,3,233.9,0.0,171.02
O0001973,P006,1,1988.63,0.0,1121.97
O0001973,P023,1,281.54,0.0,127.5
O0001974,P056,2,363.39,0.0,253.09
O0001975,P027,1,660.38,0.0,378.54
O0001976,P063,1,232.07,0.12,102.2
O0001976,P074,2,72.23,0.0,42.12
O0001977,P007,3,550.8,0.0,305.01
O0001978,P005,1,2031.81,0.08,1337.99
O0001978,P052,1,118.4,0.08,88.37
O0001978,P024,2,193.16,0.05,97.23
O0001979,P001,1,288.03,0.08,150.35
O0001980,P033,1,112.3,0.0,53.87
O0001980,P093,1,245.47,0.12,114.97
O0001980,P051,1,196.07,0.03,95.47
O0001981,P055,2,456.14,0.05,268.51
O0001982,P025,1,479.53,0.0,330.94
O0001983,P089,1,231.93,0.15,110.41
O0001984,P101,1,28.2,0.0,17.19
O0001985,P060,1,255.81,0.03,182.43
O0001985,P036,2,257.91,0.12,177.15
O0001986,P003,1,1165.81,0.08,664.16
O0001987,P018,1,1761.12,0.0,1313.53
O0001988,P076,1,273.03,0.08,139.29
O0001989,P093,1,225.24,0.05,113.02
O0001990,P031,1,434.87,0.03,292.64
O0001991,P012,2,2168.04,0.05,1397.42
O0001992,P023,1,276.68,0.05,132.02
O0001993,P116,1,107.32,0.08,49.97
O0001994,P061,1,80.55,0.08,43.42
O0001995,P055,2,462.8,0.0,264.75
O0001995,P007,2,571.42,0.0,297.62
O0001996,P062,1,1451.12,0.08,1065.29
O0001997,P082,1,119.54,0.0,65.51
O0001998,P025,1,449.1,0.03,339.72
O0001999,P025,2,477.66,0.05,339.41
O0002000,P045,2,315.97,0.08,212.16
O0002001,P049,1,77.7,0.08,37.99
O0002002,P009,3,112.93,0.0,85.04
O0002003,P058,1,568.57,0.12,297.33
O0002003,P102,1,223.41,0.08,144.57
O0002003,P047,1,299.1,0.0,205.21
O0002004,P099,1,151.67,0.0,103.26
O0002005,P016,1,1417.12,0.0,989.22
O0002006,P058,1,593.85,0.0,309.34
O0002007,P009,4,116.49,0.12,83.74
O0002008,P037,3,38.99,0.0,20.85
O0002009,P057,1,214.47,0.12,111.65
O0002010,P042,1,192.03,0.0,119.78
O0002011,P069,1,1359.87,0.05,829.65
O0002012,P045,1,324.33,0.08,213.37
O0002013,P058,3,572.39,0.0,298.79
O0002014,P116,1,100.01,0.0,49.08
O0002015,P022,1,407.16,0.03,249.53
O0002016,P116,1,97.92,0.0,50.44
O0002016,P065,2,1022.74,0.0,601.72
O0002017,P009,1,119.07,0.0,84.23
O0002017,P028,1,628.95,0.0,408.12
O0002017,P004,1,1702.49,0.08,957.07
O0002018,P005,1,2202.05,0.08,1308.03
O0002019,P120,1,148.3,0.0,90.94
O0002020,P046,1,283.63,0.0,197.04
O0002021,P009,1,115.91,0.05,85.61
O0002022,P064,2,530.83,0.0,326.8
O0002022,P082,3,115.17,0.0,65.14
O0002022,P036,2,247.94,0.08,177.83
O0002023,P053,1,82.81,0.12,41.63
O0002024,P012,1,2227.44,0.0,1350.87
O0002024,P017,3,1932.67,0.12,878.73
O0002024,P036,2,241.01,0.12,177.67
O0002025,P036,1,258.85,0.0,176.8
O0002026,P015,2,1182.99,0.03,727.93
O0002027,P094,3,356.59,0.0,187.26
O0002028,P092,1,617.57,0.08,400.67
O0002029,P010,4,1127.98,0.0,591.57
O0002029,P062,1,1532.22,0.0,1058.02
O0002029,P088,2,95.04,0.03,53.0
O0002030,P074,1,70.88,0.0,41.94
O0002031,P014,1,231.28,0.0,168.47
O0002032,P114,1,128.03,0.0,63.45
O0002033,P034,2,666.79,0.0,347.22
O0002033,P093,1,228.92,0.0,112.4
O0002034,P091,2,228.31,0.15,161.09
O0002035,P070,1,52.22,0.0,27.66
O0002035,P067,1,967.84,0.05,544.16
O0002036,P093,2,229.26,0.0,110.35
O0002036,P032,2,188.89,0.05,97.44
O0002036,P002,3,2487.16,0.12,1495.12
O0002036,P027,3,637.62,0.08,383.2
O0002037,P024,1,187.79,0.0,100.01
O0002038,P021,4,338.61,0.0,203.68
O0002038,P009,1,118.33,0.03,86.05
O0002038,P096,1,528.38,0.0,346.59
O0002039,P019,1,2200.31,0.0,1424.52
O0002040,P110,1,52.39,0.0,28.04
O0002041,P022,2,401.57,0.0,249.26
O0002042,P056,1,374.35,0.0,251.8
O0002042,P038,1,201.9,0.0,152.85
O0002042,P001,1,285.95,0.05,148.85
O0002043,P088,1,102.79,0.05,54.82
O0002044,P013,1,584.93,0.12,371.34
O0002045,P028,4,646.17,0.05,414.2
O0002046,P027,2,598.95,0.05,384.07
O0002047,P110,1,50.83,0.03,27.71
O0002048,P085,1,294.87,0.03,200.31
O0002049,P032,1,190.32,0.0,100.89
O0002049,P006,1,1878.36,0.0,1166.31
O0002050,P036,1,249.46,0.0,177.36
O0002051,P073,1,597.36,0.12,299.66
O0002051,P035,2,564.97,0.08,374.9
O0002051,P027,2,629.55,0.03,379.54
O0002052,P056,1,382.93,0.12,250.14
O0002052,P111,1,44.09,0.0,31.35
O0002053,P004,2,1861.44,0.0,909.65
O0002054,P070,1,55.91,0.0,28.5
O0002054,P059,3,169.2,0.0,92.93
O0002055,P073,1,581.21,0.12,296.77
O0002056,P056,1,386.58,0.15,259.96
O0002057,P024,1,180.74,0.0,98.77
O0002058,P041,3,100.89,0.03,52.45
O0002059,P025,3,484.18,0.0,340.74
O0002059,P042,1,199.14,0.0,118.43
O0002060,P103,1,169.23,0.03,127.73
O0002061,P028,1,623.87,0.05,404.2
O0002061,P005,1,2035.15,0.08,1312.95
O0002062,P051,1,197.66,0.0,94.87
O0002063,P119,1,148.96,0.0,76.44
O0002064,P005,1,2192.08,0.03,1353.64
O0002065,P013,1,572.6,0.03,371.33
O0002066,P046,1,261.0,0.12,197.08
O0002067,P012,2,2340.5,0.0,1352.2
O0002067,P037,1,37.53,0.0,21.43
O0002067,P062,1,1503.31,0.0,1097.67
O0002068,P002,2,2412.45,0.0,1462.34
O0002069,P111,1,43.58,0.08,31.09
O0002070,P115,1,89.01,0.03,52.98
O0002070,P042,1,193.58,0.0,117.1
O0002071,P117,1,131.3,0.03,96.02
O0002072,P040,1,311.7,0.0,169.44
O0002072,P095,4,607.53,0.08,312.11
O0002073,P012,1,2196.95,0.08,1360.23
O0002073,P011,1,1319.18,0.12,773.49
O0002074,P116,1,104.5,0.08,49.02
O0002075,P033,1,119.42,0.0,53.63
O0002076,P009,1,113.1,0.0,85.08
O0002077,P005,1,2204.21,0.0,1349.95
O0002078,P062,1,1432.77,0.0,1050.83
O0002079,P112,1,60.38,0.0,37.19
O0002079,P120,1,142.36,0.05,89.06
O0002079,P013,2,534.75,0.05,357.41
O0002079,P047,2,298.64,0.05,207.99
O0002080,P109,1,168.56,0.0,111.41
O0002081,P010,1,1201.73,0.12,591.25
O0002082,P021,1,341.34,0.0,207.77
O0002083,P086,1,461.47,0.0,324.39
O0002084,P005,2,2192.67,0.0,1300.46
O0002084,P044,2,341.25,0.03,227.34
O0002085,P110,1,54.52,0.12,28.49
O0002085,P022,1,377.55,0.03,259.87
O0002086,P056,1,388.54,0.0,263.87
O0002087,P031,1,434.22,0.05,278.2
O0002088,P053,2,89.39,0.03,41.67
O0002089,P091,2,241.99,0.03,159.7
O0002090,P041,2,107.04,0.05,52.65
O0002091,P012,1,2310.8,0.0,1342.07
O0002092,P042,1,201.83,0.05,120.03
O0002092,P071,1,746.39,0.0,353.2
O0002092,P077,1,49.33,0.0,27.26
O0002093,P056,1,389.42,0.03,260.76
O0002094,P008,1,1853.13,0.03,1057.72
O0002095,P083,1,240.64,0.0,121.61
O0002096,P030,2,214.99,0.0,158.14
O0002097,P010,1,1134.24,0.0,595.93
O0002097,P058,3,573.8,0.08,292.5
O0002098,P005,1,2189.03,0.12,1365.74
O0002098,P036,1,262.32,0.0,182.35
O0002099,P009,2,115.63,0.03,85.76
O0002100,P085,1,291.99,0.0,202.98
O0002100,P073,1,567.3,0.08,296.34
O0002100,P051,1,196.21,0.0,93.74
O0002100,P036,2,242.91,0.0,174.42
O0002101,P052,1,117.85,0.0,85.36
O0002102,P010,1,1184.99,0.0,589.29
O0002102,P102,3,226.86,0.12,149.99
O0002102,P093,1,230.13,0.0,116.25
O0002103,P116,1,103.67,0.03,50.36
O0002104,P061,3,84.57,0.03,41.59
O0002105,P027,2,629.7,0.0,392.58
O0002105,P009,1,117.38,0.0,86.95
O0002106,P030,1,200.93,0.03,151.62
O0002107,P094,1,355.29,0.0,188.18
O0002108,P073,1,590.41,0.0,294.68
O0002108,P117,1,124.19,0.0,91.26
O0002109,P031,1,447.22,0.05,280.82
O0002110,P046,3,269.29,0.0,199.64
O0002111,P040,1,317.88,0.0,170.73
O0002112,P002,3,2518.3,0.0,1501.95
O0002112,P103,3,174.85,0.0,121.88
O0002113,P105,1,162.35,0.0,96.64
O0002114,P073,1,607.4,0.05,306.42
O0002114,P110,1,53.25,0.05,28.2
O0002115,P025,2,489.88,0.15,325.83
O0002115,P069,3,1456.45,0.0,822.97
O0002115,P103,2,175.63,0.05,124.66
O0002116,P092,1,653.98,0.0,395.79
O0002117,P091,1,228.71,0.0,164.72
O0002118,P059,3,163.54,0.0,95.22
O0002119,P070,3,51.76,0.0,28.23
O0002120,P068,2,1149.63,0.08,669.94
O0002120,P102,1,211.95,0.03,145.26
O0002121,P039,1,378.7,0.03,175.54
O0002122,P109,1,175.08,0.15,114.18
O0002122,P019,1,2105.58,0.03,1417.73
O0002123,P118,2,76.7,0.0,47.63
O0002123,P062,1,1435.86,0.03,1064.56
O0002124,P062,1,1447.92,0.0,1066.47
O0002125,P027,2,657.36,0.0,383.83
O0002126,P105,1,152.3,0.0,100.26
O0002127,P041,1,108.01,0.05,52.58
O0002128,P005,1,2073.37,0.0,1334.96
O0002128,P060,1,265.57,0.08,182.22
O0002128,P028,4,624.25,0.05,414.2
O0002129,P094,3,344.69,0.08,192.26
O0002129,P035,1,576.08,0.0,393.49
O0002129,P031,1,410.36,0.0,285.72
O0002130,P039,1,358.23,0.05,178.11
O0002131,P038,2,207.04,0.0,152.47
O0002132,P107,1,227.09,0.08,140.64
O0002132,P104,1,232.58,0.15,130.86
O0002133,P085,1,289.24,0.0,203.24
O0002134,P090,1,176.71,0.0,96.77
O0002135,P022,1,380.3,0.08,255.17
O0002136,P067,2,899.95,0.0,546.73
O0002137,P051,1,189.57,0.03,97.27
O0002137,P033,1,110.61,0.0,51.09
O0002137,P080,2,1012.43,0.03,685.9
O0002137,P031,1,445.14,0.0,287.57
O0002138,P065,1,1099.03,0.15,608.92
O0002139,P078,1,836.72,0.0,664.46
O0002139,P006,2,1985.95,0.05,1159.26
O0002140,P091,1,224.13,0.12,164.27
O0002141,P024,1,188.98,0.0,97.83
O0002141,P073,1,561.27,0.0,305.95
O0002141,P041,3,103.67,0.0,52.61
O0002141,P045,2,330.29,0.08,214.58
O0002142,P023,1,269.44,0.08,126.48
O0002143,P008,1,1864.36,0.0,1102.68
O0002144,P079,2,774.36,0.03,354.39
O0002145,P083,1,246.19,0.0,121.19
O0002146,P117,1,125.67,0.05,95.58
O0002146,P066,3,494.3,0.0,268.87
O0002147,P106,1,216.08,0.08,137.92
O0002147,P083,1,242.07,0.08,122.09
O0002147,P053,1,86.38,0.15,42.01
O0002148,P106,1,204.26,0.12,132.8
O0002149,P082,1,112.28,0.12,66.91
O0002149,P105,1,150.11,0.0,97.3
O0002150,P070,1,51.47,0.03,28.74
O0002151,P066,1,461.37,0.08,269.93
O0002152,P025,1,483.96,0.0,334.7
O0002153,P085,2,275.51,0.0,206.95
O0002154,P118,4,75.55,0.03,49.54
O0002155,P005,1,2066.04,0.15,1298.1
O0002156,P019,1,2192.87,0.0,1420.12
O0002157,P069,1,1394.16,0.0,833.16
O0002158,P033,1,112.55,0.0,53.73
O0002159,P024,2,193.81,0.03,101.38
O0002159,P059,1,167.09,0.03,94.99
O0002159,P010,1,1190.85,0.12,583.18
O0002159,P061,2,84.74,0.03,42.18
O0002160,P053,1,90.12,0.0,42.21
O0002161,P093,1,227.17,0.15,113.9
O0002161,P025,1,474.8,0.0,334.07
O0002162,P034,2,677.68,0.0,334.12
O0002163,P016,1,1394.53,0.03,962.89
O0002164,P029,1,190.53,0.08,111.72
O0002164,P020,1,522.63,0.0,369.85
O0002165,P011,1,1268.45,0.0,761.81
O0002165,P036,1,241.96,0.0,172.84
O0002166,P038,1,215.2,0.08,152.14
O0002167,P035,1,582.7,0.0,381.17
O0002168,P010,1,1138.21,0.0,584.09
O0002169,P023,1,265.33,0.08,129.61
O0002170,P002,1,2472.62,0.12,1528.64
O0002170,P040,1,325.36,0.03,167.55
O0002171,P098,2,33.1,0.03,23.18
O0002172,P058,2,566.22,0.0,299.88
O0002173,P034,2,700.29,0.08,346.14
O0002174,P046,2,262.06,0.0,201.93
O0002174,P069,1,1415.86,0.03,864.55
O0002175,P049,3,76.74,0.12,39.79
O0002175,P013,3,580.17,0.0,353.73
O0002175,P014,1,226.56,0.0,169.83
O0002176,P053,2,88.04,0.0,42.21
O0002177,P096,1,553.79,0.0,355.33
