customer_id,signup_date,state,region,customer_segment
C01706,2023-06-02,SP,Sudeste,Mass Market
C01707,2024-07-07,GO,Centro-Oeste,Mass Market
C01708,2024-12-12,SP,Sudeste,Mass Market
C01709,2022-07-18,SP,Sudeste,Mass Market
C01710,2024-12-27,RO,Norte,Intermediário
C01711,2025-12-08,SC,Sul,Mass Market
C01712,2025-09-03,AL,Nordeste,Mass Market
C01713,2024-08-04,MG,Sudeste,Mass Market
C01714,2022-05-03,RS,Sul,Mass Market
C01715,2025-02-22,AL,Nordeste,Mass Market
C01716,2022-08-09,PE,Nordeste,Mass Market
C01717,2022-11-11,MG,Sudeste,Mass Market
C01718,2025-07-15,RN,Nordeste,Mass Market
C01719,2022-05-18,CE,Nordeste,Premium
C01720,2024-09-12,AL,Nordeste,Premium
C01721,2023-12-16,PR,Sul,Mass Market
C01722,2023-10-25,GO,Centro-Oeste,Mass Market
C01723,2022-06-16,PB,Nordeste,Mass Market
C01724,2024-05-18,ES,Sudeste,Mass Market
C01725,2024-01-09,RN,Nordeste,Mass Market
C01726,2025-08-14,MT,Centro-Oeste,Mass Market
C01727,2024-02-26,GO,Centro-Oeste,Mass Market
C01728,2025-06-27,MS,Centro-Oeste,Mass Market
C01729,2023-05-02,MG,Sudeste,Intermediário
C01730,2023-09-02,MT,Centro-Oeste,Mass Market
C01731,2025-08-15,PA,Norte,Intermediário
C01732,2022-12-25,PA,Norte,Mass Market
C01733,2025-11-15,MG,Sudeste,Intermediário
C01734,2022-04-20,MG,Sudeste,Mass Market
C01735,2022-08-21,SP,Sudeste,Mass Market
C01736,2025-05-02,PB,Nordeste,Mass Market
C01737,2022-07-19,RN,Nordeste,Intermediário
C01738,2025-01-28,PR,Sul,Intermediário
C01739,2025-03-23,MG,Sudeste,Intermediário
C01740,2023-04-07,RO,Norte,Intermediário
C01741,2022-08-04,MT,Centro-Oeste,Mass Market
C01742,2025-11-30,MT,Centro-Oeste,Intermediário
C01743,2024-01-20,PR,Sul,Mass Market
C01744,2023-11-19,PR,Sul,Mass Market
C01745,2022-10-19,SP,Sudeste,Mass Market
C01746,2025-08-30,SP,Sudeste,Intermediário
C01747,2024-02-10,SP,Sudeste,Mass Market
C01748,2022-01-06,SP,Sudeste,Mass Market
C01749,2023-09-17,AL,Nordeste,Intermediário
C01750,2025-08-21,TO,Norte,Mass Market
C01751,2022-04-21,RJ,Sudeste,Mass Market
C01752,2025-02-13,RS,Sul,Mass Market
C01753,2025-01-31,BA,Nordeste,Premium
C01754,2024-01-28,PR,Sul,Intermediário
C01755,2022-03-21,SP,Sudeste,Mass Market
C01756,2024-11-24,GO,Centro-Oeste,Mass Market
C01757,2024-06-26,SP,Sudeste,Mass Market
C01758,2024-12-19,SP,Sudeste,Premium
C01759,2025-11-15,SC,Sul,Intermediário
C01760,2024-12-25,PA,Norte,Premium
C01761,2024-04-24,SP,Sudeste,Mass Market
C01762,2024-01-13,SC,Sul,Intermediário
C01763,2024-01-13,MG,Sudeste,Intermediário
C01764,2023-01-14,DF,Centro-Oeste,Mass Market
C01765,2023-09-17,PE,Nordeste,Mass Market
C01766,2024-01-19,RJ,Sudeste,Mass Market
C01767,2022-04-16,MG,Sudeste,Mass Market
C01768,2025-01-19,PA,Norte,Mass Market
C01769,2024-04-09,PB,Nordeste,Mass Market
C01770,2022-03-31,GO,Centro-Oeste,Intermediário
C01771,2024-06-25,SP,Sudeste,Intermediário
C01772,2024-04-28,SP,Sudeste,Mass Market
C01773,2024-10-07,RS,Sul,Mass Market
C01774,2023-07-08,SE,Nordeste,Mass Market
C01775,2025-01-23,GO,Centro-Oeste,Intermediário
C01776,2022-03-13,PR,Sul,Mass Market
C01777,2023-09-24,BA,Nordeste,Mass Market
C01778,2024-02-27,PR,Sul,Intermediário
C01779,2024-11-04,BA,Nordeste,Mass Market
C01780,2024-02-11,RJ,Sudeste,Intermediário
C01781,2023-07-21,SC,Sul,Mass Market
C01782,2025-08-23,GO,Centro-Oeste,Mass Market
C01783,2023-06-09,SP,Sudeste,Intermediário
C01784,2023-06-10,DF,Centro-Oeste,Intermediário
C01785,2025-09-13,MT,Centro-Oeste,Intermediário
C01786,2022-08-10,CE,Nordeste,Mass Market
C01787,2025-02-24,RS,Sul,Mass Market
C01788,2023-08-01,PE,Nordeste,Intermediário
C01789,2024-12-18,MT,Centro-Oeste,Mass Market
C01790,2022-02-10,AL,Nordeste,Mass Market
C01791,2022-06-25,RJ,Sudeste,Mass Market
C01792,2025-02-09,GO,Centro-Oeste,Mass Market
C01793,2022-10-09,SP,Sudeste,Intermediário
C01794,2022-08-03,PE,Nordeste,Intermediário
C01795,2023-10-24,MG,Sudeste,Mass Market
C01796,2023-01-18,RJ,Sudeste,Mass Market
C01797,2022-03-20,MT,Centro-Oeste,Intermediário
C01798,2024-03-09,RJ,Sudeste,Mass Market
C01799,2025-06-19,ES,Sudeste,Mass Market
C01800,2025-03-14,CE,Nordeste,Mass Market
C01801,2022-05-15,MG,Sudeste,Intermediário
C01802,2023-07-23,RJ,Sudeste,Intermediário
C01803,2023-06-28,SP,Sudeste,Mass Market
C01804,2024-05-18,MT,Centro-Oeste,Mass Market
C01805,2024-07-12,PR,Sul,Mass Market
C01806,2025-12-06,MG,Sudeste,Mass Market
C01807,2025-05-29,RJ,Sudeste,Mass Market
C01808,2025-09-13,RJ,Sudeste,Premium
C01809,2022-10-02,SC,Sul,Mass Market
C01810,2022-10-12,BA,Nordeste,Mass Market
C01811,2023-11-25,PR,Sul,Mass Market
C01812,2023-09-15,MA,Nordeste,Intermediário
C01813,2024-04-05,SC,Sul,Intermediário
C01814,2022-05-11,DF,Centro-Oeste,Intermediário
C01815,2022-01-20,MT,Centro-Oeste,Mass Market
C01816,2024-11-05,PE,Nordeste,Mass Market
C01817,2022-12-31,PE,Nordeste,Mass Market
C01818,2025-12-21,ES,Sudeste,Mass Market
C01819,2022-07-23,SC,Sul,Mass Market
C01820,2022-11-07,SP,Sudeste,Mass Market
C01821,2025-05-25,PI,Nordeste,Mass Market
C01822,2025-04-09,MG,Sudeste,Intermediário
C01823,2022-03-19,RS,Sul,Mass Market
C01824,2025-04-19,RS,Sul,Mass Market
C01825,2024-04-19,SC,Sul,Mass Market
C01826,2023-11-12,GO,Centro-Oeste,Mass Market
C01827,2023-08-30,RS,Sul,Intermediário
C01828,2024-02-10,SP,Sudeste,Mass Market
C01829,2023-04-08,MG,Sudeste,Intermediário
C01830,2024-05-03,SE,Nordeste,Intermediário
C01831,2025-01-31,SP,Sudeste,Mass Market
C01832,2025-10-03,MG,Sudeste,Mass Market
C01833,2024-05-12,RJ,Sudeste,Mass Market
C01834,2024-01-16,PE,Nordeste,Mass Market
C01835,2024-03-13,MA,Nordeste,Intermediário
C01836,2022-10-10,BA,Nordeste,Mass Market
C01837,2022-04-13,MG,Sudeste,Intermediário
C01838,2023-09-08,MA,Nordeste,Mass Market
C01839,2025-05-08,PE,Nordeste,Mass Market
C01840,2023-07-15,RJ,Sudeste,Premium
C01841,2024-01-16,SP,Sudeste,Mass Market
C01842,2023-10-13,PR,Sul,Intermediário
C01843,2025-02-07,BA,Nordeste,Premium
C01844,2023-09-12,MA,Nordeste,Mass Market
C01845,2025-03-20,RS,Sul,Mass Market
C01846,2024-05-19,SP,Sudeste,Mass Market
C01847,2023-04-01,SC,Sul,Mass Market
C01848,2025-10-01,RS,Sul,Mass Market
C01849,2024-01-31,RJ,Sudeste,Intermediário
C01850,2023-10-22,PR,Sul,Mass Market
C01851,2025-07-12,ES,Sudeste,Premium
C01852,2024-04-04,AL,Nordeste,Intermediário
C01853,2023-05-23,MG,Sudeste,Mass Market
C01854,2023-11-08,GO,Centro-Oeste,Mass Market
C01855,2022-05-10,DF,Centro-Oeste,Mass Market
C01856,2024-07-08,BA,Nordeste,Intermediário
C01857,2023-07-09,MG,Sudeste,Intermediário
C01858,2025-10-14,CE,Nordeste,Intermediário
C01859,2022-02-13,ES,Sudeste,Premium
C01860,2023-07-15,SP,Sudeste,Mass Market
C01861,2022-02-26,RJ,Sudeste,Mass Market
C01862,2022-05-12,ES,Sudeste,Mass Market
C01863,2025-11-08,PE,Nordeste,Mass Market
C01864,2022-04-29,SP,Sudeste,Intermediário
C01865,2023-09-26,TO,Norte,Premium
C01866,2022-08-30,SP,Sudeste,Mass Market
C01867,2025-03-25,SC,Sul,Mass Market
C01868,2022-09-12,CE,Nordeste,Mass Market
C01869,2023-09-29,SC,Sul,Intermediário
C01870,2022-03-07,RO,Norte,Intermediário
C01871,2024-02-25,SP,Sudeste,Intermediário
C01872,2024-09-28,RJ,Sudeste,Mass Market
C01873,2022-10-20,SP,Sudeste,Mass Market
C01874,2025-07-06,SP,Sudeste,Intermediário
C01875,2024-09-26,MT,Centro-Oeste,Mass Market
C01876,2024-05-10,SC,Sul,Mass Market
C01877,2024-06-05,PR,Sul,Intermediário
C01878,2025-11-24,AL,Nordeste,Intermediário
C01879,2022-10-24,GO,Centro-Oeste,Mass Market
C01880,2025-10-05,RJ,Sudeste,Intermediário
C01881,2024-10-29,PA,Norte,Mass Market
C01882,2023-06-25,SP,Sudeste,Mass Market
C01883,2025-02-01,RO,Norte,Intermediário
C01884,2025-05-22,SP,Sudeste,Mass Market
C01885,2024-05-16,PR,Sul,Mass Market
C01886,2024-11-02,PB,Nordeste,Intermediário
C01887,2023-12-27,SC,Sul,Mass Market
C01888,2025-07-26,AL,Nordeste,Mass Market
C01889,2023-08-14,PR,Sul,Mass Market
C01890,2025-02-18,PR,Sul,Intermediário
C01891,2023-05-02,MA,Nordeste,Mass Market
C01892,2023-08-14,MG,Sudeste,Premium
C01893,2023-03-28,MA,Nordeste,Mass Market
C01894,2025-05-15,SE,Nordeste,Mass Market
C01895,2025-05-05,MG,Sudeste,Mass Market
C01896,2025-04-03,MG,Sudeste,Premium
C01897,2023-05-13,MG,Sudeste,Intermediário
C01898,2022-04-25,RJ,Sudeste,Mass Market
C01899,2022-10-20,RS,Sul,Mass Market
C01900,2022-01-10,RJ,Sudeste,Mass Market
C01901,2023-07-14,MS,Centro-Oeste,Mass Market
C01902,2022-03-12,ES,Sudeste,Mass Market
C01903,2025-03-07,ES,Sudeste,Premium
C01904,2022-01-29,PE,Nordeste,Intermediário
C01905,2024-10-11,GO,Centro-Oeste,Mass Market
C01906,2022-06-18,CE,Nordeste,Intermediário
C01907,2023-05-12,ES,Sudeste,Intermediário
C01908,2023-09-29,SP,Sudeste,Mass Market
C01909,2025-10-21,MG,Sudeste,Mass Market
C01910,2023-11-18,AM,Norte,Mass Market
C01911,2024-12-16,MS,Centro-Oeste,Intermediário
C01912,2023-01-15,AL,Nordeste,Mass Market
C01913,2022-04-06,SP,Sudeste,Mass Market
C01914,2022-10-26,BA,Nordeste,Mass Market
C01915,2025-02-09,RS,Sul,Premium
C01916,2022-04-03,SP,Sudeste,Intermediário
C01917,2025-12-04,PE,Nordeste,Mass Market
C01918,2022-04-08,RJ,Sudeste,Intermediário
C01919,2022-05-17,MG,Sudeste,Mass Market
C01920,2023-10-18,MG,Sudeste,Mass Market
C01921,2024-05-06,MT,Centro-Oeste,Mass Market
C01922,2023-07-04,RJ,Sudeste,Mass Market
C01923,2022-02-13,PR,Sul,Intermediário
C01924,2025-09-03,RN,Nordeste,Mass Market
C01925,2025-04-09,SC,Sul,Mass Market
C01926,2024-05-30,GO,Centro-Oeste,Mass Market
C01927,2024-04-04,RJ,Sudeste,Mass Market
C01928,2022-03-01,PB,Nordeste,Mass Market
C01929,2024-07-20,SP,Sudeste,Intermediário
C01930,2023-07-09,RS,Sul,Mass Market
C01931,2022-07-17,PR,Sul,Intermediário
C01932,2022-01-15,MG,Sudeste,Mass Market
C01933,2023-07-16,SP,Sudeste,Mass Market
C01934,2022-05-02,RJ,Sudeste,Mass Market
C01935,2022-04-07,SP,Sudeste,Mass Market
C01936,2023-12-25,RJ,Sudeste,Mass Market
C01937,2024-05-02,SP,Sudeste,Mass Market
C01938,2022-12-19,PR,Sul,Premium
C01939,2025-03-03,PR,Sul,Intermediário
C01940,2024-08-29,GO,Centro-Oeste,Intermediário
C01941,2024-05-20,PR,Sul,Mass Market
C01942,2022-01-19,SP,Sudeste,Mass Market
C01943,2024-09-13,MG,Sudeste,Mass Market
C01944,2022-03-14,SP,Sudeste,Intermediário
C01945,2023-12-21,RN,Nordeste,Intermediário
C01946,2025-05-17,BA,Nordeste,Mass Market
C01947,2025-07-23,MS,Centro-Oeste,Intermediário
C01948,2024-05-26,RJ,Sudeste,Mass Market
C01949,2022-01-08,RS,Sul,Mass Market
C01950,2022-03-19,MG,Sudeste,Mass Market
C01951,2024-05-06,MG,Sudeste,Intermediário
C01952,2025-07-16,RR,Norte,Mass Market
C01953,2024-09-21,MS,Centro-Oeste,Intermediário
C01954,2024-09-16,MS,Centro-Oeste,Intermediário
C01955,2025-05-08,PR,Sul,Mass Market
C01956,2025-10-23,RS,Sul,Mass Market
C01957,2022-01-02,DF,Centro-Oeste,Intermediário
C01958,2023-11-09,SP,Sudeste,Mass Market
C01959,2023-04-18,TO,Norte,Intermediário
C01960,2025-10-27,RS,Sul,Intermediário
C01961,2024-04-12,BA,Nordeste,Mass Market
C01962,2024-07-03,PA,Norte,Premium
C01963,2024-06-03,GO,Centro-Oeste,Premium
C01964,2022-05-07,RS,Sul,Mass Market
C01965,2023-09-26,MG,Sudeste,Mass Market
C01966,2022-08-30,SC,Sul,Mass Market
C01967,2022-03-15,RJ,Sudeste,Mass Market
C01968,2024-09-12,SP,Sudeste,Mass Market
C01969,2025-07-17,PR,Sul,Mass Market
C01970,2022-12-11,SP,Sudeste,Mass Market
C01971,2024-10-12,PR,Sul,Mass Market
C01972,2024-08-19,GO,Centro-Oeste,Premium
C01973,2025-12-26,MG,Sudeste,Mass Market
C01974,2023-11-04,PR,Sul,Intermediário
C01975,2025-07-04,PR,Sul,Mass Market
C01976,2025-07-07,GO,Centro-Oeste,Premium
C01977,2025-07-01,PR,Sul,Mass Market
C01978,2023-07-20,MS,Centro-Oeste,Mass Market
C01979,2024-01-26,SP,Sudeste,Premium
C01980,2022-12-02,BA,Nordeste,Mass Market
C01981,2024-05-22,MS,Centro-Oeste,Mass Market
C01982,2022-01-29,RJ,Sudeste,Mass Market
C01983,2022-10-07,SP,Sudeste,Mass Market
C01984,2023-09-09,ES,Sudeste,Intermediário
C01985,2024-07-21,SP,Sudeste,Intermediário
C01986,2023-06-13,MG,Sudeste,Mass Market
C01987,2024-02-03,GO,Centro-Oeste,Premium
C01988,2025-03-09,CE,Nordeste,Intermediário
C01989,2025-08-25,DF,Centro-Oeste,Mass Market
C01990,2025-04-03,GO,Centro-Oeste,Mass Market
C01991,2024-10-17,PA,Norte,Intermediário
C01992,2024-06-04,BA,Nordeste,Mass Market
C01993,2023-02-18,RJ,Sudeste,Intermediário
C01994,2024-06-17,ES,Sudeste,Intermediário
C01995,2023-01-02,DF,Centro-Oeste,Mass Market
C01996,2023-12-21,MT,Centro-Oeste,Mass Market
C01997,2023-07-07,CE,Nordeste,Intermediário
C01998,2022-02-12,TO,Norte,Mass Market
C01999,2022-12-23,SP,Sudeste,Intermediário
C02000,2023-02-22,MG,Sudeste,Intermediário
C02001,2024-02-10,MG,Sudeste,Intermediário
C02002,2022-08-25,RS,Sul,Intermediário
C02003,2023-01-15,MT,Centro-Oeste,Mass Market
C02004,2023-08-10,GO,Centro-Oeste,Mass Market
C02005,2023-12-27,RJ,Sudeste,Mass Market
C02006,2025-12-30,DF,Centro-Oeste,Mass Market
C02007,2022-10-16,RJ,Sudeste,Mass Market
C02008,2024-05-14,DF,Centro-Oeste,Mass Market
C02009,2023-05-18,SE,Nordeste,Intermediário
C02010,2022-09-14,BA,Nordeste,Intermediário
C02011,2022-08-28,RJ,Sudeste,Intermediário
C02012,2022-03-13,RJ,Sudeste,Mass Market
C02013,2022-09-01,RJ,Sudeste,Mass Market
C02014,2025-11-05,PR,Sul,Mass Market
C02015,2024-02-28,SE,Nordeste,Mass Market
C02016,2024-02-26,SP,Sudeste,Mass Market
C02017,2022-01-08,PA,Norte,Mass Market
C02018,2022-05-26,CE,Nordeste,Intermediário
C02019,2024-10-03,SC,Sul,Intermediário
C02020,2024-06-04,MG,Sudeste,Mass Market
C02021,2022-09-13,DF,Centro-Oeste,Mass Market
C02022,2023-04-14,RS,Sul,Mass Market
C02023,2024-07-10,DF,Centro-Oeste,Mass Market
C02024,2023-09-08,MG,Sudeste,Mass Market
C02025,2024-06-29,MG,Sudeste,Mass Market
C02026,2022-01-20,RS,Sul,Mass Market
C02027,2022-11-12,MG,Sudeste,Mass Market
C02028,2022-09-24,MG,Sudeste,Mass Market
C02029,2025-07-24,MG,Sudeste,Mass Market
C02030,2022-10-28,BA,Nordeste,Mass Market
C02031,2023-06-24,PR,Sul,Mass Market
C02032,2024-01-01,MG,Sudeste,Mass Market
C02033,2025-07-31,SP,Sudeste,Intermediário
C02034,2024-10-23,PR,Sul,Intermediário
C02035,2024-12-25,MT,Centro-Oeste,Mass Market
C02036,2022-04-05,GO,Centro-Oeste,Premium
C02037,2025-09-27,PE,Nordeste,Intermediário
C02038,2025-10-22,SP,Sudeste,Mass Market
C02039,2025-09-10,BA,Nordeste,Mass Market
C02040,2022-09-19,MT,Centro-Oeste,Mass Market
C02041,2025-07-08,GO,Centro-Oeste,Mass Market
C02042,2025-10-22,PR,Sul,Mass Market
C02043,2025-01-09,PB,Nordeste,Intermediário
C02044,2024-01-24,MG,Sudeste,Mass Market
C02045,2022-05-25,RS,Sul,Mass Market
C02046,2025-02-07,SC,Sul,Intermediário
C02047,2024-03-20,MG,Sudeste,Mass Market
C02048,2023-08-27,SP,Sudeste,Mass Market
C02049,2025-07-06,PR,Sul,Intermediário
C02050,2023-09-25,SP,Sudeste,Intermediário
C02051,2024-11-25,MT,Centro-Oeste,Mass Market
C02052,2024-08-20,RJ,Sudeste,Mass Market
C02053,2025-07-25,RJ,Sudeste,Mass Market
C02054,2025-11-06,RS,Sul,Mass Market
C02055,2022-03-25,GO,Centro-Oeste,Mass Market
C02056,2024-03-13,PE,Nordeste,Intermediário
C02057,2025-08-13,PE,Nordeste,Intermediário
C02058,2023-09-30,MG,Sudeste,Mass Market
C02059,2025-10-09,MG,Sudeste,Mass Market
C02060,2025-06-30,PR,Sul,Intermediário
C02061,2025-10-28,PR,Sul,Mass Market
C02062,2023-04-08,GO,Centro-Oeste,Mass Market
C02063,2022-06-07,SP,Sudeste,Mass Market
C02064,2023-03-10,RR,Norte,Mass Market
C02065,2023-10-02,SP,Sudeste,Intermediário
C02066,2024-12-15,RJ,Sudeste,Mass Market
C02067,2022-09-10,SC,Sul,Mass Market
C02068,2022-08-02,SP,Sudeste,Mass Market
C02069,2023-04-29,MG,Sudeste,Mass Market
C02070,2025-03-09,MG,Sudeste,Mass Market
C02071,2025-11-15,MG,Sudeste,Mass Market
C02072,2025-02-19,SP,Sudeste,Premium
C02073,2022-11-14,MG,Sudeste,Mass Market
C02074,2024-10-29,SP,Sudeste,Intermediário
C02075,2025-12-03,PR,Sul,Premium
C02076,2025-09-17,MA,Nordeste,Intermediário
C02077,2023-12-09,PA,Norte,Intermediário
C02078,2025-02-17,SP,Sudeste,Mass Market
C02079,2022-01-07,RJ,Sudeste,Mass Market
C02080,2023-06-29,RJ,Sudeste,Mass Market
C02081,2023-10-31,RS,Sul,Mass Market
C02082,2025-02-22,SP,Sudeste,Intermediário
C02083,2023-03-12,AC,Norte,Mass Market
C02084,2025-01-08,DF,Centro-Oeste,Intermediário
C02085,2025-09-15,SP,Sudeste,Intermediário
C02086,2024-10-10,GO,Centro-Oeste,Intermediário
C02087,2025-05-13,CE,Nordeste,Intermediário
C02088,2023-05-09,SP,Sudeste,Premium
C02089,2025-10-03,PR,Sul,Mass Market
C02090,2025-03-17,MG,Sudeste,Premium
C02091,2024-05-28,AC,Norte,Mass Market
C02092,2025-09-07,PE,Nordeste,Intermediário
C02093,2025-01-07,SP,Sudeste,Mass Market
C02094,2025-07-10,PE,Nordeste,Mass Market
C02095,2023-04-09,SE,Nordeste,Mass Market
C02096,2022-01-12,PR,Sul,Intermediário
C02097,2025-07-03,RS,Sul,Mass Market
C02098,2022-05-26,PE,Nordeste,Mass Market
C02099,2023-08-24,SC,Sul,Mass Market
C02100,2022-10-28,MT,Centro-Oeste,Mass Market
C02101,2023-12-13,MG,Sudeste,Mass Market
C02102,2023-04-25,SP,Sudeste,Premium
C02103,2023-05-29,SE,Nordeste,Mass Market
C02104,2022-11-09,RJ,Sudeste,Premium
C02105,2025-03-09,PA,Norte,Intermediário
C02106,2023-08-27,MG,Sudeste,Mass Market
C02107,2023-06-26,SP,Sudeste,Premium
C02108,2022-08-02,SE,Nordeste,Mass Market
C02109,2023-03-06,MS,Centro-Oeste,Intermediário
C02110,2023-06-03,RJ,Sudeste,Mass Market
C02111,2024-12-29,RS,Sul,Mass Market
C02112,2024-03-20,SP,Sudeste,Intermediário
C02113,2022-10-13,PI,Nordeste,Intermediário
C02114,2023-07-06,PR,Sul,Mass Market
C02115,2023-02-25,GO,Centro-Oeste,Intermediário
C02116,2024-08-20,RJ,Sudeste,Intermediário
C02117,2025-06-09,MA,Nordeste,Mass Market
C02118,2024-06-08,RS,Sul,Intermediário
C02119,2025-09-12,PE,Nordeste,Intermediário
C02120,2024-03-08,PR,Sul,Mass Market
C02121,2022-01-21,SP,Sudeste,Mass Market
C02122,2023-06-01,BA,Nordeste,Mass Market
C02123,2024-04-21,DF,Centro-Oeste,Mass Market
C02124,2022-01-07,SC,Sul,Mass Market
C02125,2022-05-30,PA,Norte,Intermediário
C02126,2023-07-27,MS,Centro-Oeste,Premium
C02127,2025-09-22,SP,Sudeste,Mass Market
C02128,2023-06-15,ES,Sudeste,Premium
C02129,2025-11-23,SP,Sudeste,Intermediário
C02130,2025-06-06,SP,Sudeste,Mass Market
C02131,2025-09-29,SP,Sudeste,Mass Market
C02132,2023-04-27,MG,Sudeste,Intermediário
C02133,2023-08-25,BA,Nordeste,Intermediário
C02134,2022-08-23,PE,Nordeste,Mass Market
C02135,2023-04-08,PR,Sul,Mass Market
C02136,2023-04-13,AL,Nordeste,Mass Market
C02137,2025-07-31,MG,Sudeste,Mass Market
C02138,2025-07-18,MG,Sudeste,Premium
C02139,2025-03-29,RJ,Sudeste,Intermediário
C02140,2024-09-07,PR,Sul,Mass Market
C02141,2023-02-26,SP,Sudeste,Intermediário
C02142,2022-08-26,BA,Nordeste,Mass Market
C02143,2025-03-26,SC,Sul,Mass Market
C02144,2024-02-15,PE,Nordeste,Mass Market
C02145,2022-05-16,SP,Sudeste,Mass Market
C02146,2023-07-29,MG,Sudeste,Mass Market
C02147,2025-02-20,SP,Sudeste,Mass Market
C02148,2025-08-01,MA,Nordeste,Intermediário
C02149,2022-06-25,PR,Sul,Intermediário
C02150,2023-09-03,PA,Norte,Mass Market
C02151,2022-04-19,SP,Sudeste,Mass Market
C02152,2023-04-29,MG,Sudeste,Intermediário
C02153,2024-09-04,MG,Sudeste,Intermediário
C02154,2022-10-02,SP,Sudeste,Mass Market
C02155,2022-07-24,GO,Centro-Oeste,Mass Market
C02156,2025-07-30,SP,Sudeste,Mass Market
C02157,2024-09-21,SC,Sul,Mass Market
C02158,2024-06-02,MG,Sudeste,Mass Market
C02159,2023-07-28,SP,Sudeste,Mass Market
C02160,2023-11-24,GO,Centro-Oeste,Intermediário
C02161,2023-05-06,BA,Nordeste,Mass Market
C02162,2024-09-02,RJ,Sudeste,Premium
C02163,2024-07-18,GO,Centro-Oeste,Mass Market
C02164,2023-07-27,RJ,Sudeste,Mass Market
C02165,2022-12-09,PE,Nordeste,Mass Market
C02166,2023-04-01,SP,Sudeste,Mass Market
C02167,2025-08-08,MG,Sudeste,Mass Market
C02168,2022-05-20,MG,Sudeste,Intermediário
C02169,2023-08-08,SP,Sudeste,Premium
C02170,2023-11-02,MG,Sudeste,Intermediário
C02171,2023-09-05,ES,Sudeste,Mass Market
C02172,2024-04-06,RJ,Sudeste,Mass Market
C02173,2024-06-23,SC,Sul,Mass Market
C02174,2025-11-01,GO,Centro-Oeste,Mass Market
C02175,2022-12-22,SP,Sudeste,Mass Market
C02176,2024-05-28,SP,Sudeste,Mass Market
C02177,2025-09-20,MG,Sudeste,Mass Market
C02178,2024-07-13,RO,Norte,Mass Market
C02179,2024-02-18,ES,Sudeste,Intermediário
C02180,2024-03-22,BA,Nordeste,Mass Market
C02181,2025-01-05,SP,Sudeste,Intermediário
C02182,2025-11-24,BA,Nordeste,Intermediário
C02183,2022-07-08,RS,Sul,Intermediário
C02184,2023-01-05,SP,Sudeste,Mass Market
C02185,2025-01-30,SP,Sudeste,Mass Market
C02186,2025-12-04,AL,Nordeste,Mass Market
C02187,2022-10-26,PR,Sul,Intermediário
C02188,2023-10-06,DF,Centro-Oeste,Intermediário
C02189,2022-05-16,RJ,Sudeste,Mass Market
C02190,2025-11-22,PR,Sul,Intermediário
C02191,2025-05-16,PA,Norte,Mass Market
C02192,2022-07-08,DF,Centro-Oeste,Intermediário
C02193,2023-07-17,MG,Sudeste,Mass Market
C02194,2025-11-04,ES,Sudeste,Mass Market
C02195,2022-07-23,RJ,Sudeste,Premium
C02196,2025-12-13,BA,Nordeste,Mass Market
C02197,2024-06-02,GO,Centro-Oeste,Intermediário
C02198,2023-01-20,CE,Nordeste,Mass Market
C02199,2022-07-23,SP,Sudeste,Intermediário
C02200,2022-07-19,PE,Nordeste,Mass Market
C02201,2025-07-01,SP,Sudeste,Intermediário
C02202,2025-09-13,SP,Sudeste,Mass Market
C02203,2024-11-07,SP,Sudeste,Mass Market
C02204,2022-06-16,RJ,Sudeste,Mass Market
C02205,2024-11-10,SP,Sudeste,Mass Market
C02206,2023-04-11,SC,Sul,Mass Market
C02207,2025-12-27,RJ,Sudeste,Intermediário
C02208,2024-08-09,GO,Centro-Oeste,Intermediário
C02209,2022-01-06,MS,Centro-Oeste,Intermediário
C02210,2025-07-25,AL,Nordeste,Mass Market
C02211,2022-11-22,PA,Norte,Mass Market
C02212,2024-01-10,BA,Nordeste,Mass Market
C02213,2025-05-17,SP,Sudeste,Mass Market
C02214,2025-02-10,RJ,Sudeste,Intermediário
C02215,2022-05-04,PR,Sul,Mass Market
C02216,2022-05-17,MA,Nordeste,Mass Market
C02217,2024-09-17,SP,Sudeste,Premium
C02218,2024-12-10,MG,Sudeste,Mass Market
C02219,2024-03-10,MA,Nordeste,Mass Market
C02220,2025-01-19,SP,Sudeste,Intermediário
C02221,2023-11-12,MG,Sudeste,Mass Market
C02222,2025-09-18,RJ,Sudeste,Mass Market
C02223,2024-12-06,BA,Nordeste,Mass Market
C02224,2023-02-23,BA,Nordeste,Mass Market
C02225,2025-12-23,MG,Sudeste,Intermediário
C02226,2025-01-13,CE,Nordeste,Mass Market
C02227,2022-01-21,SC,Sul,Mass Market
C02228,2023-03-07,SP,Sudeste,Mass Market
C02229,2022-02-02,MG,Sudeste,Mass Market
C02230,2022-07-10,PR,Sul,Mass Market
C02231,2024-10-18,SC,Sul,Mass Market
C02232,2025-03-14,ES,Sudeste,Mass Market
C02233,2022-10-01,RJ,Sudeste,Mass Market
C02234,2023-07-08,RJ,Sudeste,Mass Market
C02235,2025-03-19,SC,Sul,Intermediário
C02236,2022-06-19,SC,Sul,Mass Market
C02237,2022-03-16,PB,Nordeste,Intermediário
C02238,2024-01-03,MG,Sudeste,Mass Market
C02239,2023-06-07,PE,Nordeste,Mass Market
C02240,2022-09-09,CE,Nordeste,Mass Market
C02241,2025-07-29,AL,Nordeste,Intermediário
C02242,2025-06-16,RJ,Sudeste,Mass Market
C02243,2025-09-10,RJ,Sudeste,Mass Market
C02244,2024-09-29,SP,Sudeste,Intermediário
